,datetime,temperature_2m,precipitation,cloud_cover,wind_speed_10m,wind_direction_10m
199,2024-04-09 07:00:00+00:00,18.33,0.0,0.0,10.829959,164.57777
200,2024-04-09 08:00:00+00:00,20.48,0.0,8.1,10.661107,168.31065
201,2024-04-09 09:00:00+00:00,22.28,0.0,10.200001,10.495713,174.09395
202,2024-04-09 10:00:00+00:00,23.63,0.0,12.900001,11.570515,174.64427
203,2024-04-09 11:00:00+00:00,24.68,0.0,4.8,13.441071,172.30405
204,2024-04-09 12:00:00+00:00,25.38,0.0,6.9,14.408997,167.00539
205,2024-04-09 13:00:00+00:00,26.43,0.0,11.1,14.689589,162.89719
206,2024-04-09 14:00:00+00:00,26.13,0.0,1.8000001,14.039999,157.3801
207,2024-04-09 15:00:00+00:00,25.23,0.0,15.000001,11.183201,146.82147
208,2024-04-09 16:00:00+00:00,23.33,0.0,0.3,8.404285,136.73567
209,2024-04-09 17:00:00+00:00,20.18,0.0,0.0,8.714677,141.7098
210,2024-04-09 18:00:00+00:00,18.73,0.0,30.000002,10.24578,161.56496
211,2024-04-09 19:00:00+00:00,17.38,0.0,29.7,9.83268,156.2505
212,2024-04-09 20:00:00+00:00,17.03,0.0,30.000002,11.753877,152.6502
213,2024-04-09 21:00:00+00:00,16.33,0.0,30.000002,11.753877,152.6502
214,2024-04-09 22:00:00+00:00,15.68,0.0,30.000002,11.27553,163.30067
215,2024-04-09 23:00:00+00:00,14.88,0.0,30.000002,8.825508,168.23174
216,2024-04-10 00:00:00+00:00,14.18,0.0,34.2,6.725354,164.47583
217,2024-04-10 01:00:00+00:00,13.43,0.0,6.0,6.638072,167.4712
218,2024-04-10 02:00:00+00:00,11.83,0.0,0.0,9.6932955,195.06854
219,2024-04-10 03:00:00+00:00,11.58,0.0,2.1000001,8.707237,240.2552
220,2024-04-10 04:00:00+00:00,12.73,0.0,6.3,10.829959,285.4222
221,2024-04-10 05:00:00+00:00,13.68,0.0,7.5,19.469976,303.6901
222,2024-04-10 06:00:00+00:00,13.98,0.0,36.6,23.051247,321.34018
223,2024-04-10 07:00:00+00:00,14.33,0.0,33.6,23.333443,321.89236
224,2024-04-10 08:00:00+00:00,14.83,0.0,43.199997,23.740902,319.30457
225,2024-04-10 09:00:00+00:00,15.83,0.0,29.7,22.608458,322.76508
226,2024-04-10 10:00:00+00:00,16.68,0.0,46.5,22.682856,324.0394
227,2024-04-10 11:00:00+00:00,17.18,0.0,45.9,20.240198,321.49933
228,2024-04-10 12:00:00+00:00,17.38,0.0,66.3,20.371038,313.56796
229,2024-04-10 13:00:00+00:00,16.58,0.0,57.600002,19.862083,316.46872
230,2024-04-10 14:00:00+00:00,15.98,0.0,84.0,18.899143,310.36444
231,2024-04-10 15:00:00+00:00,15.08,0.0,91.50001,17.786331,305.9422
232,2024-04-10 16:00:00+00:00,15.08,0.0,88.2,13.104198,307.18478
233,2024-04-10 17:00:00+00:00,14.43,0.0,100.0,13.32,288.92474
234,2024-04-10 18:00:00+00:00,13.58,0.0,100.0,10.931203,287.24155
235,2024-04-10 19:00:00+00:00,13.73,0.0,100.0,11.592895,295.76926
236,2024-04-10 20:00:00+00:00,13.48,0.0,100.0,16.299694,313.2101
237,2024-04-10 21:00:00+00:00,12.78,0.0,100.0,15.696165,323.39282
238,2024-04-10 22:00:00+00:00,11.93,0.0,67.8,14.8257065,330.9455
239,2024-04-10 23:00:00+00:00,10.93,0.0,62.700005,12.72283,334.8852
240,2024-04-11 00:00:00+00:00,10.03,0.0,52.800003,10.990322,328.39255
241,2024-04-11 01:00:00+00:00,9.08,0.0,48.6,9.021574,331.38962
242,2024-04-11 02:00:00+00:00,7.63,0.0,15.0,5.8603754,312.5104
243,2024-04-11 03:00:00+00:00,6.73,0.0,39.0,6.28713,293.6294
244,2024-04-11 04:00:00+00:00,6.58,0.0,2.4,6.151683,290.55612
245,2024-04-11 05:00:00+00:00,7.83,0.0,0.9,7.968939,288.43503
246,2024-04-11 06:00:00+00:00,9.58,0.0,0.0,8.049845,296.56497
247,2024-04-11 07:00:00+00:00,11.08,0.0,0.0,10.296251,306.46933
248,2024-04-11 08:00:00+00:00,12.33,0.0,0.0,9.931042,313.53125
249,2024-04-11 09:00:00+00:00,13.33,0.0,0.9,9.673221,315.0001
250,2024-04-11 10:00:00+00:00,14.93,0.0,40.5,9.511088,299.4758
251,2024-04-11 11:00:00+00:00,15.63,0.0,47.699997,11.27553,286.6993
252,2024-04-11 12:00:00+00:00,16.13,0.0,62.1,13.276144,282.5288
253,2024-04-11 13:00:00+00:00,16.18,0.0,1.8,12.620554,273.27042
254,2024-04-11 14:00:00+00:00,16.13,0.0,0.9,13.039754,276.3401
255,2024-04-11 15:00:00+00:00,15.93,0.0,0.0,13.698934,266.98727
256,2024-04-11 16:00:00+00:00,15.03,0.0,0.0,10.703569,250.34608
257,2024-04-11 17:00:00+00:00,13.13,0.0,0.6,8.373386,244.5367
258,2024-04-11 18:00:00+00:00,11.53,0.0,9.3,8.373386,244.5367
259,2024-04-11 19:00:00+00:00,10.63,0.0,26.1,8.373386,244.5367
260,2024-04-11 20:00:00+00:00,9.93,0.0,29.400002,7.968939,251.56496
261,2024-04-11 21:00:00+00:00,9.53,0.0,92.700005,7.8954163,245.77226
262,2024-04-11 22:00:00+00:00,10.58,0.0,75.3,10.00256,239.74365
263,2024-04-11 23:00:00+00:00,10.13,0.0,67.5,11.113451,245.09526
264,2024-04-12 00:00:00+00:00,10.13,0.0,40.5,11.792404,257.66092
265,2024-04-12 01:00:00+00:00,10.88,0.0,39.300003,12.620554,266.72958
266,2024-04-12 02:00:00+00:00,9.83,0.0,2.6999998,10.948973,279.46225
267,2024-04-12 03:00:00+00:00,8.93,0.0,0.0,8.759178,279.46225
268,2024-04-12 04:00:00+00:00,7.93,0.0,15.0,7.208994,267.13766
269,2024-04-12 05:00:00+00:00,9.43,0.0,3.6,9.114471,260.9098
270,2024-04-12 06:00:00+00:00,11.28,0.0,81.9,8.825508,258.23172
271,2024-04-12 07:00:00+00:00,12.98,0.0,87.6,9.746631,265.76367
272,2024-04-12 08:00:00+00:00,14.58,0.0,100.0,12.24,270.0
273,2024-04-12 09:00:00+00:00,15.08,0.0,100.0,17.873556,279.27252
274,2024-04-12 10:00:00+00:00,15.48,0.0,100.0,18.289274,280.20392
275,2024-04-12 11:00:00+00:00,15.88,0.0,100.0,17.935081,280.40765
276,2024-04-12 12:00:00+00:00,16.28,0.0,100.0,17.518356,279.46225
277,2024-04-12 13:00:00+00:00,16.38,0.0,100.0,18.161278,283.7608
278,2024-04-12 14:00:00+00:00,16.08,0.0,93.0,15.876775,273.90042
279,2024-04-12 15:00:00+00:00,16.08,0.0,82.2,16.93531,267.56342
280,2024-04-12 16:00:00+00:00,15.88,0.0,100.0,15.484185,268.66782
281,2024-04-12 17:00:00+00:00,15.28,0.0,100.0,10.661107,258.31067
282,2024-04-12 18:00:00+00:00,14.38,0.0,84.3,9.511088,240.5242
283,2024-04-12 19:00:00+00:00,12.93,0.0,39.600002,9.83268,246.25049
284,2024-04-12 20:00:00+00:00,12.03,0.0,35.4,9.339208,242.44727
285,2024-04-12 21:00:00+00:00,11.83,0.0,100.0,9.585739,235.71307
286,2024-04-12 22:00:00+00:00,12.48,0.0,61.200005,10.630672,241.69934
287,2024-04-12 23:00:00+00:00,11.63,0.0,54.6,10.990322,238.39255
288,2024-04-13 00:00:00+00:00,11.83,0.0,100.0,11.885453,234.86572
289,2024-04-13 01:00:00+00:00,12.63,0.0,100.0,11.91812,244.98314
290,2024-04-13 02:00:00+00:00,12.63,0.0,100.0,12.641076,250.0168
291,2024-04-13 03:00:00+00:00,12.83,0.0,91.200005,12.7279215,261.87
292,2024-04-13 04:00:00+00:00,11.98,0.0,100.0,11.013882,258.6901
293,2024-04-13 05:00:00+00:00,13.08,0.0,52.5,13.138765,260.53775
294,2024-04-13 06:00:00+00:00,14.48,0.0,40.800003,15.328561,260.53775
295,2024-04-13 07:00:00+00:00,15.43,0.0,66.6,19.09358,272.16104
296,2024-04-13 08:00:00+00:00,16.48,0.0,66.0,24.288662,281.9761
297,2024-04-13 09:00:00+00:00,17.78,0.0,59.7,25.764534,285.3956
298,2024-04-13 10:00:00+00:00,18.53,0.0,66.3,24.798223,283.43103
